Residential|sale|Hyderabad|Andhra Pradesh|India||Ramky one kosmos at nallagandla, gachibowli, hyderabad. offering the very best in location, design, quality and amenities, ra...|3571000|143|3||2012-12-14|http://img.makaan.com/images/property/small/1355396775-135539677550c9b6a7585f2-1945025949.jpg|makaan.com|http://www.makaan.com/hyderabad-property/nallagandala-property/3bhk-apartment-for-sale-in-nallagandala-2403470-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:21 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Ramky one kosmos at nallagandla, gachibowli, hyderabad. offering the very best in location, design, quality and amenities, ra...|3631000|131|2||2012-12-14||makaan.com|http://www.makaan.com/hyderabad-property/nallagandla-property/2bhk-apartment-for-sale-in-nallagandla-2403586-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:21 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Ramky one kosmos at nallagandla, gachibowli, hyderabad. offering the very best in location, design, quality and amenities, ra...|3670000|133|2||2012-12-14|http://img.makaan.com/images/property/small/1355399245-135539924550c9c04dd28bf-972738784.jpg|makaan.com|http://www.makaan.com/hyderabad-property/nallagandala-property/2bhk-apartment-for-sale-in-nallagandala-2403633-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:21 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||1) apartment is in good locality.2) apartment is east facing 3) flat door entrance is west facing.4) photo of apartment and p...|5500000|188|3||2012-12-13||makaan.com|http://www.makaan.com/hyderabad-property/nallakunta-property/3bhk-apartment-for-sale-in-nallakunta-2395076-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:21 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Sahira - gajularamaram    project sahira   a mega venture by ap rajiv swagruha corporation ltd is located in 35.5 acres of la...|1760000|83|2||2012-12-13|http://img.makaan.com/images/property/small/1347525332-134752533250519ad40e721-1855032702.jpg|makaan.com|http://www.makaan.com/hyderabad-property/gajulramaram-property/2bhk-apartment-for-sale-in-gajulramaram-2239331-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:21 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Sahabhavana- bandlaguda       profile       project sahabhavana located at bandlaguda   near nagole, hyderabad is one of the ...|1830000|85|2||2012-12-13|http://img.makaan.com/images/property/small/1347525493-134752549350519b75249c5-1784239173.jpg|makaan.com|http://www.makaan.com/hyderabad-property/bandlaguda-property/2bhk-apartment-for-sale-in-bandlaguda-2239325-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:21 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Sahabhavana- bandlaguda       profile       project sahabhavana located at bandlaguda   near nagole, hyderabad is one of the ...|1170000|58|1||2012-12-13|http://img.makaan.com/images/property/small/1347524957-13475249575051995de97b4-1615189656.jpg|makaan.com|http://www.makaan.com/hyderabad-property/bandlaguda-property/1bhk-apartment-for-sale-in-bandlaguda-2239283-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:21 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Sadbhavana- pocharam   profile   project sadbhavana - a government s dream project &amp; an outstanding endeavor  of ap rajiv swa...|3035000|163|3||2012-12-13|http://img.makaan.com/images/property/small/1347518892-1347518892505181ac045de-912388270.jpg|makaan.com|http://www.makaan.com/hyderabad-property/pocharam-property/3bhk-apartment-for-sale-in-pocharam-2238868-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:21 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Abhimaan -at- jawaharnagar   profile       project abhimaan is one of the futuristic ventures of ap rajiv swagruha corporatio...|875000|58|1||2012-12-13|http://img.makaan.com/images/property/small/1347687764-1347687764505415547cbb6-1455087123.jpg|makaan.com|http://www.makaan.com/hyderabad-property/jawahar-nagar-property/1bhk-apartment-for-sale-in-jawahar-nagar-2243235-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Abhimaan -at- jawaharnagar   profile       project abhimaan is one of the futuristic ventures of ap rajiv swagruha corporatio...|2825000|161|3||2012-12-13|http://img.makaan.com/images/property/small/1347688559-13476885595054186fa8b87-1852985948.jpg|makaan.com|http://www.makaan.com/hyderabad-property/jawahar-nagar-property/3bhk-apartment-for-sale-in-jawahar-nagar-2243264-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Sahabhavana- bandlaguda       profile       project sahabhavana located at bandlaguda   near nagole, hyderabad is one of the ...|3420000|163|3||2012-12-13|http://img.makaan.com/images/property/small/1347528473-13475284735051a719379de-1065771019.jpg|makaan.com|http://www.makaan.com/hyderabad-property/bandlaguda-property/3bhk-apartment-for-sale-in-bandlaguda-2239514-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Project sahira   a mega venture by ap rajiv swagruha corporation ltd is located in 35.5 acres of land at gajularamaram  in ra...|3625000|161|3||2012-12-13|http://img.makaan.com/images/property/small/1347532877-13475328775051b84db155d-1122798108.jpg|makaan.com|http://www.makaan.com/hyderabad-property/gajulramaram-property/3bhk-apartment-for-sale-in-gajulramaram-2239874-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Apartment forrent/ sale by owner... immediately..satya apartments. primelocation at  masab tank main road near golkonda hotel...|6000000|177|3||2012-12-11|http://img.makaan.com/images/property/small/1355193643-135519364350c69d2b0fa5e-17062509.jpg|makaan.com|http://www.makaan.com/hyderabad-property/masab-tank-property/3bhk-apartment-for-sale-in-masab-tank-2398227-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||  hitech city- 8km    gachibowli- 6km    outer ring road- 2km    frame: stilt+5 stories apartment     structure: rcc framed s...|3760500|181|3||2012-12-10||makaan.com|http://www.makaan.com/hyderabad-property/manikonda-property/3bhk-apartment-for-sale-in-manikonda-2388456-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||  hitech city- 8km  gachibowli- 6km  outer ring road- 2kmframe: stilt+5 stories apartment structure: rcc framed structuresupe...|2875000|138|2||2012-12-10|http://img.makaan.com/images/property/small/1354710994-135471099450bf3fd2f07f2-1987490728.jpg|makaan.com|http://www.makaan.com/hyderabad-property/manikonda-property/2bhk-apartment-for-sale-in-manikonda-2388438-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Hitec city 8km, gachibowli 6km, outer ring road 2km. rcc framed structure,brick wall wall with cement mortar,main door teak w...|2700000|136|2||2012-12-10||makaan.com|http://www.makaan.com/hyderabad-property/alkapur-property/2bhk-apartment-for-sale-in-alkapur-1899726-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||1400000|0|0||2012-12-08||makaan.com|http://www.makaan.com/hyderabad-property/isnapur-property/2bhk-independent-house-villa-for-sale-in-isnapur-2394101-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||2bhk independent houses @ 15lakhs onwards with gated community at uppal   just 3kms from uppal ring road &amp; just  4kms from mn...|1400000|100|2||2012-12-08||makaan.com|http://www.makaan.com/hyderabad-property/uppal-mandal-property/2bhk-independent-house-villa-for-sale-in-uppal-mandal-2394698-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Aparna orchids is a world class luxury gated community with most modern amenities by top developer aparna constructions at hi...|42000000|400|3||2012-12-08||makaan.com|http://www.makaan.com/hyderabad-property/whitefield-property/3bhk-independent-house-villa-for-sale-in-whitefield-2391101-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||This property is in a gated community, a 3bed room with attached toilets ,l/d hall,and pooja room , servent room etc.    this...|23042500|393|3||2012-12-08||makaan.com|http://www.makaan.com/hyderabad-property/madhapur-property/3bhk-apartment-for-sale-in-madhapur-2392719-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Unit number 405, next to westin hotel.  this property is in a gated community, a 4bed room with attached toilets ,l/d hall,an...|21000000|355|4||2012-12-08||makaan.com|http://www.makaan.com/hyderabad-property/madhapur-property/4bhk-apartment-for-sale-in-madhapur-2392831-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||The stylish 2, 3 and 4 bhk apartments are designed to  breathe life into you and everything you do.     the colors are mild t...|5875000|142|2||2012-12-08|http://img.makaan.com/images/property/small/1354791171-135479117150c07903ce5a1-715727743.jpg|makaan.com|http://www.makaan.com/hyderabad-property/tankbund-road-property/2bhk-apartment-for-sale-in-tankbund-road-2390310-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Welcome to the new pride in the heart of hyderabad    the twin cities of hyderabad and secunderabad are renowned for their gl...|7265000|175|3||2012-12-08|http://img.makaan.com/images/property/small/1354796042-135479604250c08c0a95425-1201331075.jpg|makaan.com|http://www.makaan.com/hyderabad-property/tankbund-road-property/3bhk-apartment-for-sale-in-tankbund-road-2390646-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||4200000|0|0||2012-12-08||makaan.com|http://www.makaan.com/hyderabad-property/chandanagar-property/3bhk-apartment-for-sale-in-chandanagar-2257180-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||7900000|0|0||2012-12-08||makaan.com|http://www.makaan.com/hyderabad-property/jntu-property/3bhk-apartment-for-sale-in-jntu-2257127-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||3290000|0|0||2012-12-08||makaan.com|http://www.makaan.com/hyderabad-property/chandanagar-property/2bhk-apartment-for-sale-in-chandanagar-2257177-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||This property is located at suchitra junction which is 9km to paradise on kompally road.this flat is resale with huda approve...|2200000|122|2||2012-12-07|http://img.makaan.com/images/property/small/1354879891-135487989150c1d393e4010-128076442.jpg|makaan.com|http://www.makaan.com/hyderabad-property/suchitra-property/2bhk-apartment-for-sale-in-suchitra-2392901-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||This property is located at suchitra junction which is 9km to paradise on kompally road.this flat is resale with huda approve...|2200000|122|2||2012-12-07|http://img.makaan.com/images/property/small/1354880338-135488033850c1d5521d4ee-1960983132.jpg|makaan.com|http://www.makaan.com/hyderabad-property/suchitra-property/2bhk-apartment-for-sale-in-suchitra-2392954-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||This property is located at manikonda which is 7km to gachibowli.this flat is 5storied and having generator backup,lift provi...|2200000|111|2||2012-12-07|http://img.makaan.com/images/property/small/1354883992-135488399250c1e39864d07-286410583.jpg|makaan.com|http://www.makaan.com/hyderabad-property/manikonda-property/2bhk-apartment-for-sale-in-manikonda-2393147-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||This property is located at ecil x roads. which is 1/2km to schools,hospitals,colleges,multiplexes and busstand.this is hmda ...|2116000|102|2||2012-12-07|http://img.makaan.com/images/property/small/1354884655-135488465550c1e62fb2394-1928200305.jpg|makaan.com|http://www.makaan.com/hyderabad-property/ecil-cross-road-property/2bhk-apartment-for-sale-in-ecil-cross-road-2393170-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:23 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||The project is located near hi-tech city, which is the most happening place in hyderabad.this ongoing project has 23 blocks a...|4311000|156|3||2012-12-07|http://img.makaan.com/images/property/small/1354105730-135410573050b603824d954-1514444346.jpg|makaan.com|http://www.makaan.com/hyderabad-property/madhapur-property/3bhk-apartment-for-sale-in-madhapur-2374927-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Smondo, gachibowli  brings together smart design in a smart location at a smart price.    smondo is located smartly in the he...|5320000|155|3||2012-12-07|http://img.makaan.com/images/property/small/1354094239-135409423950b5d69f1f2a2-1696483851.jpg|makaan.com|http://www.makaan.com/hyderabad-property/gachibowli-property/3bhk-apartment-for-sale-in-gachibowli-2373955-6-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||This gated community project is close to hitec city and is also very close to the national highway 9. today, hitec city is a ...|5600000|142|2||2012-12-07|http://img.makaan.com/images/property/small/1354093188-135409318850b5d284a62ac-196360283.jpg|makaan.com|http://www.makaan.com/hyderabad-property/hi-tech-city-property/2bhk-apartment-for-sale-in-hi-tech-city-2373878-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||4500000|0|0||2012-12-02||makaan.com|http://www.makaan.com/hyderabad-property/manikonda-property/3bhk-apartment-for-sale-in-manikonda-2381546-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||1100000|0|0||2012-12-01||makaan.com|http://www.makaan.com/hyderabad-property/uppal-mandal-property/1bhk-apartment-for-sale-in-uppal-mandal-2381178-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||1100000|0|0||2012-11-30||makaan.com|http://www.makaan.com/hyderabad-property/tarnaka-property/1bhk-apartment-for-sale-in-tarnaka-2378325-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||450000|0|0||2012-11-30||makaan.com|http://www.makaan.com/hyderabad-property/shad-nagar-property/1bhk-independent-house-villa-for-sale-in-shad-nagar-2378739-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||2250000|0|0||2012-11-30||makaan.com|http://www.makaan.com/hyderabad-property/uppal-mandal-property/2bhk-apartment-for-sale-in-uppal-mandal-2378811-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||1900000|0|0||2012-11-30||makaan.com|http://www.makaan.com/hyderabad-property/uppal-mandal-property/2bhk-apartment-for-sale-in-uppal-mandal-2379163-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Property name metro land mark independent houses at medchal     metro land mark :   is fast connected to the city with mmts v...|2350000|111123|2||2012-11-30|http://img.makaan.com/images/property/small/1354290295-135429029550b8d477df475-498903150.jpg|makaan.com|http://www.makaan.com/secunderabad-property/medchal-kalkal-village-property/2bhk-independent-house-villa-for-sale-in-medchal-kalkal-village-2379847-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||The apartment, you have the privilege of living in a neighborhood that is a self-contained entity in itself.   vast open spac...|15895000|321|3||2012-11-30|http://img.makaan.com/images/property/small/1354269325-135426932550b8828d5fd32-1294711705.jpg|makaan.com|http://www.makaan.com/hyderabad-property/jubilee-hills-property/3bhk-apartment-for-sale-in-jubilee-hills-2378722-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||1900000|0|0||2012-11-30||makaan.com|http://www.makaan.com/hyderabad-property/uppal-mandal-property/2bhk-apartment-for-sale-in-uppal-mandal-2379464-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||3735000|0|0||2012-11-30||makaan.com|http://www.makaan.com/hyderabad-property/uppal-mandal-property/3bhk-apartment-for-sale-in-uppal-mandal-2379479-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Gated community an apic township of varity villas@ beeramguda bhel 3 bhk evalue addition specifications: intercom facility ro...|6485000|230|3||2012-11-30||makaan.com|http://www.makaan.com/hyderabad-property/beeramguda-property/3bhk-independent-house-villa-for-sale-in-beeramguda-2377575-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Gated community an apic township of varity villas@ beeramguda bhel 3 bhk west fecing. value addition specifications: intercom...|4130000|150|3||2012-11-29||makaan.com|http://www.makaan.com/hyderabad-property/beeramguda-property/3bhk-independent-house-villa-for-sale-in-beeramguda-2374158-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Pnr high nest' are apartments meant for those who made it to the top in their lives and are looking for living spaces that ma...|7956000|245|3||2012-11-29||makaan.com|http://www.makaan.com/hyderabad-property/kukatpally-property/3bhk-apartment-for-sale-in-kukatpally-2372511-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||216000|0|0||2012-11-29||makaan.com|http://www.makaan.com/hyderabad-property/ramoji-film-city-property/1bhk-farm-house-for-sale-in-ramoji-film-city-2377080-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Project highlights:  4- sides road view - can be considered as row houses  independent living units  a minimum of 6 feet dist...|4536000|180|3||2012-11-29|http://img.makaan.com/images/property/small/1354099892-135409989250b5ecb4619fc-2094790960.jpg|makaan.com|http://www.makaan.com/hyderabad-property/miyapur-property/3bhk-apartment-for-sale-in-miyapur-2374415-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||3625000|0|0||2012-11-29||makaan.com|http://www.makaan.com/hyderabad-property/dilshukh-nagar-property/3bhk-apartment-for-sale-in-dilshukh-nagar-2375205-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Smr fountainhead offers residential project comprising of 2 &amp; 3 bhk conveniently located at hyderanagar. it is spread over g ...|3575000|122|2||2012-11-28||makaan.com|http://www.makaan.com/hyderabad-property/hydernagar-property/2bhk-apartment-for-sale-in-hydernagar-2373166-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Smr vinay symphony offers residential project comprising of 3 bhk, which is conveniently located at prime locations of hydera...|8550000|211|3||2012-11-28||makaan.com|http://www.makaan.com/hyderabad-property/gachibowli-property/3bhk-apartment-for-sale-in-gachibowli-2373415-6-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Five level, loft-style homes with classy architecture design  wide windows that welcome sunshine, breeze and panoramic view  ...|2479400|119|2||2012-11-28|http://img.makaan.com/images/property/small/1350477229-1350477229507ea5ad43e10-239212596.jpg|makaan.com|http://www.makaan.com/hyderabad-property/nagole-property/2bhk-apartment-for-sale-in-nagole-2303732-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:25 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Bandlaguda, nagole x roadsfeatures  five level, loft-style homes with classy architecture design  wide windows that welcome s...|2479400|119|2||2012-11-28|http://img.makaan.com/images/property/small/1350476580-1350476580507ea3240e4cb-1328449345.jpg|makaan.com|http://www.makaan.com/hyderabad-property/bandlaguda-property/2bhk-apartment-for-sale-in-bandlaguda-2303720-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Specifications: 1.features: 100% vastu 2.structure: r.c.c. framed structure. 3.super structure: red burnt brick walls in c.m ...|2440000|136|2||2012-11-28|http://img.makaan.com/images/property/small/1354092098-135409209850b5ce42d7855-1951582800.jpg|makaan.com|http://www.makaan.com/hyderabad-property/nizampet-property/2bhk-apartment-for-sale-in-nizampet-2373353-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Srk green park - a brand new duplex house venture near bachu pally at bowrampet just besides srr hights (a completed duplex h...|3500000|185798|3||2012-11-28||makaan.com|http://www.makaan.com/hyderabad-property/bowrampet-property/3bhk-independent-house-villa-for-sale-in-bowrampet-1893333-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Srk green park - a brand new duplex house venture near bachu pally at bowrampet just besides srr hights (a completed duplex h...|5100000|263584|4||2012-11-28||makaan.com|http://www.makaan.com/hyderabad-property/bowrampet-property/4bhk-independent-house-villa-for-sale-in-bowrampet-1893315-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Area of 200 sqyds villas with 1840 sq.ft construction for immediate sale at bowr&amp;et. 3 bhk villas with swimming pool, club ho...|3850000|200|3||2012-11-28|http://img.makaan.com/images/property/small/1340863870-13408638704febf57e552e1-1555846771.JPG|makaan.com|http://www.makaan.com/hyderabad-property/bowrampet-property/3bhk-independent-house-villa-for-sale-in-bowrampet-2098522-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Brand aliens space station is all about intelligence in persona. space station takes a unique space integration into consider...|4416300|155|2||2012-11-27||makaan.com|http://www.makaan.com/hyderabad-property/tellapur-property/2bhk-apartment-for-sale-in-tellapur-1565081-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Aliens space station is strategically located a stones throw away from the hi-tech city in gachibowli. |4233600|149|3||2012-11-27||makaan.com|http://www.makaan.com/hyderabad-property/miyapur-property/3bhk-apartment-for-sale-in-miyapur-370035-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Luxury apartments near to major it parks  abetting 120 feet road connecting to financial district - gachibowli  it is spread ...|4620000|233|3||2012-11-27|http://img.makaan.com/images/property/small/1323245162-13232451624edf1e6a31560-1648958014.jpg|makaan.com|http://www.makaan.com/hyderabad-property/gachibowli-property/3bhk-apartment-for-sale-in-gachibowli-1772573-6-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Property located in sainikpuri, yaapral in a good residential community spreads over 13.5 acres and the area well connected t...|11000000|366707|3||2012-11-27|http://img.makaan.com/images/property/small/1335507597-13355075974f9a3a8dc65c5-1862475934.jpg|makaan.com|http://www.makaan.com/hyderabad-property/ecil-property/3bhk-independent-house-villa-for-sale-in-ecil-1994674-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Very unique high monthly income asset with lowest capital investment at gachibowli.    this asset is the most rewarding inves...|4600000|75|1||2012-11-27||makaan.com|http://www.makaan.com/hyderabad-property/gachibowli-property/1bhk-apartment-for-sale-in-gachibowli-2308442-6-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Unique high monthly income asset with lowest capital investment possible.  after the stupendous success of our last project i...|4600000|75|1||2012-11-27||makaan.com|http://www.makaan.com/hyderabad-property/gachibowli-property/1bhk-service-studio-apartment-for-sale-in-gachibowli-2300228-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Premium villas at lowest prices possible in hyderabad -  legally guaranteed capital gains of 50% in 18 months    from a reput...|7800000|288920|3||2012-11-27|http://img.makaan.com/images/property/small/1340870310-13408703104fec0ea6317b3-1661843971.jpg|makaan.com|http://www.makaan.com/hyderabad-property/tellapur-property/3bhk-independent-house-villa-for-sale-in-tellapur-2098866-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Well designed gated community offering dream bungalows a few of them overlooking the beautiful lake p&amp;ered by nature for a dr...|20000000|337814|3||2012-11-27|http://img.makaan.com/images/property/small/1344421424-134442142450223e305666b-785845484.jpg|makaan.com|http://www.makaan.com/hyderabad-property/hi-tech-city-property/3bhk-independent-house-villa-for-sale-in-hi-tech-city-2172821-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||1. very rare opportunity to acquire a branded premium apartments at such a discounted price!  2. unbelievable price offer exc...|5500000|159|3||2012-11-27||makaan.com|http://www.makaan.com/hyderabad-property/gachibowli-property/3bhk-apartment-for-sale-in-gachibowli-2281588-6-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||398500|0|0||2012-11-26||makaan.com|http://www.makaan.com/hyderabad-property/yadagirigutta-temple-property/1bhk-independent-house-villa-for-sale-in-yadagirigutta-temple-2369907-0-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India||Appartment for sale at manikonda which is good quality with earthquake resistant.each floor has 3flats and total 15flats are ...|2200000|111|2||2012-11-25|http://img.makaan.com/images/property/small/1353759201-135375920150b0b9e1d6135-1870753613.jpg|makaan.com|http://www.makaan.com/hyderabad-property/manikonda-property/2bhk-apartment-for-sale-in-manikonda-2367387-12-0-9/2ec1a53b689fd0567277c2ad01092963.php|2013-01-23 14:03:27 +0530
